530.4363636,11669.6,1974.1,1307.4,1460.2,971.7,4352,32,400,136,641.3,101,42.6,6.34950495,4600.4,601,40,7.654575707
347.56,6951.2,946.9,1078.1,652.2,763.5,2960,16,400,185,265.2,67,12,3.958208955,2450.3,426,55.44,5.751877934
504.7409091,11104.3,1556.7,935.9,1398.5,1216.6,4500,23,200,195.6521739,1234.5,165,27,7.481818182,3206.6,359,51,8.932033426
193.0041667,4632.1,515,450,390.5,272.1,725,24,50,30.20833333,76.8,12,22,6.4,2615.3,337,36,7.760534125
329.3636364,7246,926.5,748.2,1013.7,400.1,2560,20,200,128,290.1,55,21,5.274545455,2610.8,297,36,8.790572391
343.7458333,8249.9,711.5,830.1,839.1,721.5,3465,39,200,88.84615385,136.5,34,12.8,4.014705882,3421.1,672,18,5.090922619
573.1708333,13756.1,2072.7,1474.5,1529.9,1454.7,5780,68,200,85,901.9,159,24.2,5.672327044,4444.5,479,30,9.278705637
246.3818182,5420.4,518,328.4,473.6,587.7,645,18,80,35.83333333,15.5,5,5.8,3.1,3292.4,525,28,6.271238095
331.32,7289.04,771.3,757.7,618.2,754.6,3150,17,200,185.2941176,272.2,68,13.5,4.002941176,2725.24,496,16,5.494435484
349.6454545,7692.2,1017.4,793.4,945.3,812.4,2700,9,400,300,648.1,78,32.8,8.308974359,2230.3,266,30,8.384586466
260.3583333,6248.6,1362.2,425.9,422.8,240.4,1529,16,200,95.5625,324.6,42,32.6,7.728571429,2987.9,382,28,7.821727749
241.9625,5807.1,586.2,503.6,558.1,382.1,916.9,14,200,65.49285714,94.9,17,18,5.582352941,3231.3,348,72,9.285344828
298.6991667,7168.78,1046.5,726.73,485,550.5,2123.72,21,400,101.1295238,274.5,48,20,5.71875,3416.9,546,19.4,6.258058608
191.8954545,4221.7,544.7,385.5,344.4,262,550,14,100,39.28571429,47.5,12,11.7,3.958333333,2388.9,344,24,6.944476744
367.7166667,8825.2,1044.5,1192.1,1091.7,541,3271,20,400,163.55,707.2,99,60,7.143434343,3196.9,312,112,10.24647436
517.5590909,11386.3,1364.7,1071.5,1040.2,1107.7,4749.7,48,200,98.95208333,659,120,21,5.491666667,3675.4,493,52,7.455172414
564.5875,13550.1,1496.1,1031.2,1506.6,1625.5,6000,31,200,193.5483871,1103,157,41.5,7.025477707,4555.2,810,20,5.623703704
184.0818182,4049.8,445,381,457.6,194.9,650,6,200,108.3333333,168.9,23,20,7.343478261,1789.8,257,18,6.964202335
316.8433333,7604.24,806.3,304.74,632.86,557.7,3162.9,27,500,117.1444444,504.1,53,29.5,9.511320755,2641.6,355,27,7.441126761
300.6541667,7215.7,396.9,604.4,750.7,1036.1,1350,15,100,90,414.3,51,21.9,8.123529412,3513.2,412,34,8.527184466
510.0691667,12241.66,1813.3,1552,1551.3,1131.68,5716.18,20,400,285.809,607.6,64,42,9.49375,4041.1,478,23,8.4541841
370.8979167,8901.55,708.85,761,916.5,734.8,4100,16,300,256.25,129.8,29,27.6,4.475862069,3149.75,535,19.2,5.887383178
